date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,previous_balance_1,previous_amount_1,previous_other_1,previous_balance_2,previous_amount_2,previous_other_2,previous_balance_3,previous_amount_3,previous_other_3,previous_balance_4,previous_amount_4,previous_other_4,previous_balance_5,previous_amount_5,previous_other_5,previous_balance_6,previous_amount_6,previous_other_6
2020-09-30,0.0,-797.02,4436.29,81,6202B,31,-1.0,-1.8369701987210297e-16,5233.31,1250.0,-1742.77,5726.08,1011.88,-1316.74,6030.94,1819.9,-1548.92,5759.96,1223.84,-1000.42,5536.54,596.0,-691.42,5631.96,1750.0,-1376.82
2019-07-31,1.34,-2933.96,-4397.59,82,6201Z,53,-0.4999999999999997,-0.8660254037844388,-1464.97,5400.0,-3170.89,-3694.08,9451.53,-1973.32,-11172.29,5280.0,-1952.29,-14500.0,1320.0,-2521.36,-13298.64,3840.0,-938.64,0.1,0.0,0.0
2019-08-31,3750.0,-1491.5,-2139.09,82,6201Z,53,-0.8660254037844385,-0.5000000000000004,-4397.59,1.34,-2933.96,-1464.97,5400.0,-3170.89,-3694.08,9451.53,-1973.32,-11172.29,5280.0,-1952.29,-14500.0,1320.0,-2521.36,-13298.64,3840.0,-938.64
2019-09-30,10671.72,-3300.45,5232.18,82,6201Z,53,-1.0,-1.8369701987210297e-16,-2139.09,3750.0,-1491.5,-4397.59,1.34,-2933.96,-1464.97,5400.0,-3170.89,-3694.08,9451.53,-1973.32,-11172.29,5280.0,-1952.29,-14500.0,1320.0,-2521.36
2019-10-31,1000.0,-5542.69,689.49,82,6201Z,53,-0.8660254037844386,0.5000000000000001,5232.18,10671.72,-3300.45,-2139.09,3750.0,-1491.5,-4397.59,1.34,-2933.96,-1464.97,5400.0,-3170.89,-3694.08,9451.53,-1973.32,-11172.29,5280.0,-1952.29
2019-11-30,567.67,-1139.9,117.26,82,6201Z,53,-0.5000000000000004,0.8660254037844384,689.49,1000.0,-5542.69,5232.18,10671.72,-3300.45,-2139.09,3750.0,-1491.5,-4397.59,1.34,-2933.96,-1464.97,5400.0,-3170.89,-3694.08,9451.53,-1973.32
2019-12-31,8270.95,-7822.73,565.48,82,6201Z,53,-2.4492935982947064e-16,1.0,117.26,567.67,-1139.9,689.49,1000.0,-5542.69,5232.18,10671.72,-3300.45,-2139.09,3750.0,-1491.5,-4397.59,1.34,-2933.96,-1464.97,5400.0,-3170.89
2020-01-31,1528.0,-1810.47,283.01,82,6201Z,53,0.49999999999999994,0.8660254037844387,565.48,8270.95,-7822.73,117.26,567.67,-1139.9,689.49,1000.0,-5542.69,5232.18,10671.72,-3300.45,-2139.09,3750.0,-1491.5,-4397.59,1.34,-2933.96
2020-02-29,3811.9,-3593.41,501.5,82,6201Z,53,0.8660254037844386,0.5000000000000001,283.01,1528.0,-1810.47,565.48,8270.95,-7822.73,117.26,567.67,-1139.9,689.49,1000.0,-5542.69,5232.18,10671.72,-3300.45,-2139.09,3750.0,-1491.5
2020-03-31,2508.0,-2146.85,862.65,82,6201Z,53,1.0,6.123233995736766e-17,501.5,3811.9,-3593.41,283.01,1528.0,-1810.47,565.48,8270.95,-7822.73,117.26,567.67,-1139.9,689.49,1000.0,-5542.69,5232.18,10671.72,-3300.45
2020-04-30,2663.53,-2445.47,1080.71,82,6201Z,53,0.8660254037844387,-0.4999999999999998,862.65,2508.0,-2146.85,501.5,3811.9,-3593.41,283.01,1528.0,-1810.47,565.48,8270.95,-7822.73,117.26,567.67,-1139.9,689.49,1000.0,-5542.69
2020-05-31,0.0,-1079.38,1.33,82,6201Z,53,0.49999999999999994,-0.8660254037844387,1080.71,2663.53,-2445.47,862.65,2508.0,-2146.85,501.5,3811.9,-3593.41,283.01,1528.0,-1810.47,565.48,8270.95,-7822.73,117.26,567.67,-1139.9
2020-06-30,3441.0,-2886.54,555.79,82,6201Z,53,1.2246467991473532e-16,-1.0,1.33,0.0,-1079.38,1080.71,2663.53,-2445.47,862.65,2508.0,-2146.85,501.5,3811.9,-3593.41,283.01,1528.0,-1810.47,565.48,8270.95,-7822.73
2020-07-31,1000.0,-1556.0,-0.21,82,6201Z,53,-0.4999999999999997,-0.8660254037844388,555.79,3441.0,-2886.54,1.33,0.0,-1079.38,1080.71,2663.53,-2445.47,862.65,2508.0,-2146.85,501.5,3811.9,-3593.41,283.01,1528.0,-1810.47
2020-08-31,1296.98,-1231.93,64.84,82,6201Z,53,-0.8660254037844385,-0.5000000000000004,-0.21,1000.0,-1556.0,555.79,3441.0,-2886.54,1.33,0.0,-1079.38,1080.71,2663.53,-2445.47,862.65,2508.0,-2146.85,501.5,3811.9,-3593.41
2020-09-30,2150.0,-2155.64,59.2,82,6201Z,53,-1.0,-1.8369701987210297e-16,64.84,1296.98,-1231.93,-0.21,1000.0,-1556.0,555.79,3441.0,-2886.54,1.33,0.0,-1079.38,1080.71,2663.53,-2445.47,862.65,2508.0,-2146.85
2019-10-31,348.61,-348.61,348.61,83,5610C,63,-0.8660254037844386,0.5000000000000001,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,697.22,-348.61,0.0,500.0,-848.61,0.1,0.0,0.0
2019-11-30,348.61,-348.61,348.61,83,5610C,63,-0.5000000000000004,0.8660254037844384,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,697.22,-348.61,0.0,500.0,-848.61
2019-12-31,348.61,-348.61,348.61,83,5610C,63,-2.4492935982947064e-16,1.0,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,697.22,-348.61
2020-01-31,348.61,-348.61,348.61,83,5610C,63,0.49999999999999994,0.8660254037844387,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61
2020-02-29,2711.84,-2551.21,509.24,83,5610C,63,0.8660254037844386,0.5000000000000001,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61
2020-03-31,197.23,-351.21,355.26,83,5610C,63,1.0,6.123233995736766e-17,509.24,2711.84,-2551.21,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61
2020-04-30,20.0,-371.21,4.05,83,5610C,63,0.8660254037844387,-0.4999999999999998,355.26,197.23,-351.21,509.24,2711.84,-2551.21,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61
2020-05-31,2207.67,-2217.2,-5.48,83,5610C,63,0.49999999999999994,-0.8660254037844387,4.05,20.0,-371.21,355.26,197.23,-351.21,509.24,2711.84,-2551.21,348.61,348.61,-348.61,348.61,348.61,-348.61,348.61,348.61,-348.61
2020-06-30,1799.32,-1427.97,365.87,83,5610C,63,1.2246467991473532e-16,-1.0,-5.48,2207.67,-2217.2,4.05,20.0,-371.21,355.26,197.23,-351.21,509.24,2711.84,-2551.21,348.61,348.61,-348.61,348.61,348.61,-348.61
2020-07-31,1910.21,-1366.12,909.96,83,5610C,63,-0.4999999999999997,-0.8660254037844388,365.87,1799.32,-1427.97,-5.48,2207.67,-2217.2,4.05,20.0,-371.21,355.26,197.23,-351.21,509.24,2711.84,-2551.21,348.61,348.61,-348.61
2020-08-31,1348.61,-1895.95,362.62,83,5610C,63,-0.8660254037844385,-0.5000000000000004,909.96,1910.21,-1366.12,365.87,1799.32,-1427.97,-5.48,2207.67,-2217.2,4.05,20.0,-371.21,355.26,197.23,-351.21,509.24,2711.84,-2551.21
2020-09-30,1035.13,-1391.21,6.54,83,5610C,63,-1.0,-1.8369701987210297e-16,362.62,1348.61,-1895.95,909.96,1910.21,-1366.12,365.87,1799.32,-1427.97,-5.48,2207.67,-2217.2,4.05,20.0,-371.21,355.26,197.23,-351.21
2019-09-30,2954.31,-4086.99,13322.15,85,6420Z,281,-1.0,-1.8369701987210297e-16,14454.83,125.0,-4385.63,18715.46,33630.18,-3337.22,-11577.5,717.6,-3187.34,-9107.76,12477.76,-8322.16,-13263.36,10000.0,-168.08,0.1,0.0,0.0
2019-10-31,1576.8,-3782.8,11116.15,85,6420Z,281,-0.8660254037844386,0.5000000000000001,13322.15,2954.31,-4086.99,14454.83,125.0,-4385.63,18715.46,33630.18,-3337.22,-11577.5,717.6,-3187.34,-9107.76,12477.76,-8322.16,-13263.36,10000.0,-168.08
2019-11-30,17462.49,-10146.3,18432.34,85,6420Z,281,-0.5000000000000004,0.8660254037844384,11116.15,1576.8,-3782.8,13322.15,2954.31,-4086.99,14454.83,125.0,-4385.63,18715.46,33630.18,-3337.22,-11577.5,717.6,-3187.34,-9107.76,12477.76,-8322.16
2019-12-31,11947.33,-23335.04,7044.63,85,6420Z,281,-2.4492935982947064e-16,1.0,18432.34,17462.49,-10146.3,11116.15,1576.8,-3782.8,13322.15,2954.31,-4086.99,14454.83,125.0,-4385.63,18715.46,33630.18,-3337.22,-11577.5,717.6,-3187.34
2020-01-31,10333.63,-9253.75,8124.51,85,6420Z,281,0.49999999999999994,0.8660254037844387,7044.63,11947.33,-23335.04,18432.34,17462.49,-10146.3,11116.15,1576.8,-3782.8,13322.15,2954.31,-4086.99,14454.83,125.0,-4385.63,18715.46,33630.18,-3337.22
2020-02-29,3032.09,-3659.1,7497.5,85,6420Z,281,0.8660254037844386,0.5000000000000001,8124.51,10333.63,-9253.75,7044.63,11947.33,-23335.04,18432.34,17462.49,-10146.3,11116.15,1576.8,-3782.8,13322.15,2954.31,-4086.99,14454.83,125.0,-4385.63
2020-03-31,6382.16,-12160.15,1719.51,85,6420Z,281,1.0,6.123233995736766e-17,7497.5,3032.09,-3659.1,8124.51,10333.63,-9253.75,7044.63,11947.33,-23335.04,18432.34,17462.49,-10146.3,11116.15,1576.8,-3782.8,13322.15,2954.31,-4086.99
2020-04-30,7838.0,-997.14,8560.37,85,6420Z,281,0.8660254037844387,-0.4999999999999998,1719.51,6382.16,-12160.15,7497.5,3032.09,-3659.1,8124.51,10333.63,-9253.75,7044.63,11947.33,-23335.04,18432.34,17462.49,-10146.3,11116.15,1576.8,-3782.8
2020-05-31,3097.37,-4157.79,7499.95,85,6420Z,281,0.49999999999999994,-0.8660254037844387,8560.37,7838.0,-997.14,1719.51,6382.16,-12160.15,7497.5,3032.09,-3659.1,8124.51,10333.63,-9253.75,7044.63,11947.33,-23335.04,18432.34,17462.49,-10146.3
2020-06-30,3060.0,-2203.44,8356.51,85,6420Z,281,1.2246467991473532e-16,-1.0,7499.95,3097.37,-4157.79,8560.37,7838.0,-997.14,1719.51,6382.16,-12160.15,7497.5,3032.09,-3659.1,8124.51,10333.63,-9253.75,7044.63,11947.33,-23335.04
2020-07-31,235.17,-5135.07,3456.61,85,6420Z,281,-0.4999999999999997,-0.8660254037844388,8356.51,3060.0,-2203.44,7499.95,3097.37,-4157.79,8560.37,7838.0,-997.14,1719.51,6382.16,-12160.15,7497.5,3032.09,-3659.1,8124.51,10333.63,-9253.75
2020-08-31,4913.8,-7631.19,739.22,85,6420Z,281,-0.8660254037844385,-0.5000000000000004,3456.61,235.17,-5135.07,8356.51,3060.0,-2203.44,7499.95,3097.37,-4157.79,8560.37,7838.0,-997.14,1719.51,6382.16,-12160.15,7497.5,3032.09,-3659.1
2020-09-30,0.0,-737.86,1.36,85,6420Z,281,-1.0,-1.8369701987210297e-16,739.22,4913.8,-7631.19,3456.61,235.17,-5135.07,8356.51,3060.0,-2203.44,7499.95,3097.37,-4157.79,8560.37,7838.0,-997.14,1719.51,6382.16,-12160.15
2020-09-30,6900.0,-1621.41,6900.0,87,6420Z,281,-1.0,-1.8369701987210297e-16,1621.41,7403.57,-9168.27,3386.11,0.0,-14920.53,18306.64,1500.0,-9122.12,25928.76,3000.93,-3062.22,25990.05,39372.73,-575.7,-12806.98,4800.0,-3222.91
2019-11-30,1000.0,-1357.99,-719.74,90,5911C,70,-0.5000000000000004,0.8660254037844384,-361.75,1880.0,-1529.57,-712.18,11.87,-7.94,-716.11,375.0,-519.31,-571.8,150.0,-4.9,-716.9,30.0,-26.9,0.1,0.0,0.0
2019-12-31,1170.0,-1166.71,-716.45,90,5911C,70,-2.4492935982947064e-16,1.0,-719.74,1000.0,-1357.99,-361.75,1880.0,-1529.57,-712.18,11.87,-7.94,-716.11,375.0,-519.31,-571.8,150.0,-4.9,-716.9,30.0,-26.9
2020-01-31,1564.2,-1520.28,-672.53,90,5911C,70,0.49999999999999994,0.8660254037844387,-716.45,1170.0,-1166.71,-719.74,1000.0,-1357.99,-361.75,1880.0,-1529.57,-712.18,11.87,-7.94,-716.11,375.0,-519.31,-571.8,150.0,-4.9
2020-02-29,2487.36,-1196.98,617.85,90,5911C,70,0.8660254037844386,0.5000000000000001,-672.53,1564.2,-1520.28,-716.45,1170.0,-1166.71,-719.74,1000.0,-1357.99,-361.75,1880.0,-1529.57,-712.18,11.87,-7.94,-716.11,375.0,-519.31
2020-03-31,2231.73,-2521.21,328.37,90,5911C,70,1.0,6.123233995736766e-17,617.85,2487.36,-1196.98,-672.53,1564.2,-1520.28,-716.45,1170.0,-1166.71,-719.74,1000.0,-1357.99,-361.75,1880.0,-1529.57,-712.18,11.87,-7.94
2020-04-30,863.0,-792.31,399.06,90,5911C,70,0.8660254037844387,-0.4999999999999998,328.37,2231.73,-2521.21,617.85,2487.36,-1196.98,-672.53,1564.2,-1520.28,-716.45,1170.0,-1166.71,-719.74,1000.0,-1357.99,-361.75,1880.0,-1529.57
2020-05-31,2254.5,-2399.01,254.55,90,5911C,70,0.49999999999999994,-0.8660254037844387,399.06,863.0,-792.31,328.37,2231.73,-2521.21,617.85,2487.36,-1196.98,-672.53,1564.2,-1520.28,-716.45,1170.0,-1166.71,-719.74,1000.0,-1357.99
2020-06-30,3188.38,-2869.86,573.07,90,5911C,70,1.2246467991473532e-16,-1.0,254.55,2254.5,-2399.01,399.06,863.0,-792.31,328.37,2231.73,-2521.21,617.85,2487.36,-1196.98,-672.53,1564.2,-1520.28,-716.45,1170.0,-1166.71
2020-07-31,1185.0,-427.41,1330.66,90,5911C,70,-0.4999999999999997,-0.8660254037844388,573.07,3188.38,-2869.86,254.55,2254.5,-2399.01,399.06,863.0,-792.31,328.37,2231.73,-2521.21,617.85,2487.36,-1196.98,-672.53,1564.2,-1520.28
2020-08-31,1230.0,-3181.58,-620.92,90,5911C,70,-0.8660254037844385,-0.5000000000000004,1330.66,1185.0,-427.41,573.07,3188.38,-2869.86,254.55,2254.5,-2399.01,399.06,863.0,-792.31,328.37,2231.73,-2521.21,617.85,2487.36,-1196.98
2020-09-30,1560.0,-632.72,306.36,90,5911C,70,-1.0,-1.8369701987210297e-16,-620.92,1230.0,-3181.58,1330.66,1185.0,-427.41,573.07,3188.38,-2869.86,254.55,2254.5,-2399.01,399.06,863.0,-792.31,328.37,2231.73,-2521.21
2020-06-30,1500.0,-2531.45,-6474.24,97,7022Z,280,1.2246467991473532e-16,-1.0,-5442.79,5477.0,-6405.05,-4514.74,3038.04,-1115.5,-6437.28,2672.5,-2644.37,-6465.41,525.0,-566.97,-6423.44,55.62,0.0,0.1,0.0,0.0
2020-07-31,3867.5,-506.22,-3112.96,97,7022Z,280,-0.4999999999999997,-0.8660254037844388,-6474.24,1500.0,-2531.45,-5442.79,5477.0,-6405.05,-4514.74,3038.04,-1115.5,-6437.28,2672.5,-2644.37,-6465.41,525.0,-566.97,-6423.44,55.62,0.0
2020-08-31,5600.0,-2182.2,304.84,97,7022Z,280,-0.8660254037844385,-0.5000000000000004,-3112.96,3867.5,-506.22,-6474.24,1500.0,-2531.45,-5442.79,5477.0,-6405.05,-4514.74,3038.04,-1115.5,-6437.28,2672.5,-2644.37,-6465.41,525.0,-566.97
2020-09-30,3100.0,-3225.64,179.2,97,7022Z,280,-1.0,-1.8369701987210297e-16,304.84,5600.0,-2182.2,-3112.96,3867.5,-506.22,-6474.24,1500.0,-2531.45,-5442.79,5477.0,-6405.05,-4514.74,3038.04,-1115.5,-6437.28,2672.5,-2644.37
2020-03-31,5700.0,-5415.18,-11522.52,98,4332A,128,1.0,6.123233995736766e-17,-11807.34,8560.0,-8465.67,-11901.67,8480.0,-8471.0,-11910.67,6470.0,-7779.9,-10600.77,8740.0,-7121.13,-12219.64,8283.36,-6303.0,0.1,0.0,0.0
2020-04-30,2992.5,-3533.12,-12063.14,98,4332A,128,0.8660254037844387,-0.4999999999999998,-11522.52,5700.0,-5415.18,-11807.34,8560.0,-8465.67,-11901.67,8480.0,-8471.0,-11910.67,6470.0,-7779.9,-10600.77,8740.0,-7121.13,-12219.64,8283.36,-6303.0
2020-05-31,5120.0,-4839.27,-11782.41,98,4332A,128,0.49999999999999994,-0.8660254037844387,-12063.14,2992.5,-3533.12,-11522.52,5700.0,-5415.18,-11807.34,8560.0,-8465.67,-11901.67,8480.0,-8471.0,-11910.67,6470.0,-7779.9,-10600.77,8740.0,-7121.13
2020-06-30,6760.0,-2674.57,-7696.98,98,4332A,128,1.2246467991473532e-16,-1.0,-11782.41,5120.0,-4839.27,-12063.14,2992.5,-3533.12,-11522.52,5700.0,-5415.18,-11807.34,8560.0,-8465.67,-11901.67,8480.0,-8471.0,-11910.67,6470.0,-7779.9
2020-07-31,7700.0,-6902.42,-6899.4,98,4332A,128,-0.4999999999999997,-0.8660254037844388,-7696.98,6760.0,-2674.57,-11782.41,5120.0,-4839.27,-12063.14,2992.5,-3533.12,-11522.52,5700.0,-5415.18,-11807.34,8560.0,-8465.67,-11901.67,8480.0,-8471.0
2020-08-31,7977.0,-5615.6,-4538.0,98,4332A,128,-0.8660254037844385,-0.5000000000000004,-6899.4,7700.0,-6902.42,-7696.98,6760.0,-2674.57,-11782.41,5120.0,-4839.27,-12063.14,2992.5,-3533.12,-11522.52,5700.0,-5415.18,-11807.34,8560.0,-8465.67
2020-09-30,8380.0,-2672.64,1169.36,98,4332A,128,-1.0,-1.8369701987210297e-16,-4538.0,7977.0,-5615.6,-6899.4,7700.0,-6902.42,-7696.98,6760.0,-2674.57,-11782.41,5120.0,-4839.27,-12063.14,2992.5,-3533.12,-11522.52,5700.0,-5415.18
2019-12-31,984.0,-4041.27,13193.69,99,5911A,9,-2.4492935982947064e-16,1.0,16250.96,3638.4,-2119.99,14732.55,5664.0,-1885.95,10954.5,19752.0,-2704.29,-6093.21,0.0,-149.08,-5944.13,9768.31,-1821.56,-13890.88,2000.0,0.0
2020-01-31,600.0,-3612.54,10181.15,99,5911A,9,0.49999999999999994,0.8660254037844387,13193.69,984.0,-4041.27,16250.96,3638.4,-2119.99,14732.55,5664.0,-1885.95,10954.5,19752.0,-2704.29,-6093.21,0.0,-149.08,-5944.13,9768.31,-1821.56
2020-02-29,0.0,-2573.36,7607.79,99,5911A,9,0.8660254037844386,0.5000000000000001,10181.15,600.0,-3612.54,13193.69,984.0,-4041.27,16250.96,3638.4,-2119.99,14732.55,5664.0,-1885.95,10954.5,19752.0,-2704.29,-6093.21,0.0,-149.08
2020-03-31,5000.0,-9337.37,3270.42,99,5911A,9,1.0,6.123233995736766e-17,7607.79,0.0,-2573.36,10181.15,600.0,-3612.54,13193.69,984.0,-4041.27,16250.96,3638.4,-2119.99,14732.55,5664.0,-1885.95,10954.5,19752.0,-2704.29
2020-04-30,2500.0,-3370.91,2399.51,99,5911A,9,0.8660254037844387,-0.4999999999999998,3270.42,5000.0,-9337.37,7607.79,0.0,-2573.36,10181.15,600.0,-3612.54,13193.69,984.0,-4041.27,16250.96,3638.4,-2119.99,14732.55,5664.0,-1885.95
2020-05-31,1831.0,-2608.97,1621.54,99,5911A,9,0.49999999999999994,-0.8660254037844387,2399.51,2500.0,-3370.91,3270.42,5000.0,-9337.37,7607.79,0.0,-2573.36,10181.15,600.0,-3612.54,13193.69,984.0,-4041.27,16250.96,3638.4,-2119.99
2020-06-30,2337.24,-3764.88,193.9,99,5911A,9,1.2246467991473532e-16,-1.0,1621.54,1831.0,-2608.97,2399.51,2500.0,-3370.91,3270.42,5000.0,-9337.37,7607.79,0.0,-2573.36,10181.15,600.0,-3612.54,13193.69,984.0,-4041.27
2020-07-31,11345.34,-8349.97,3189.27,99,5911A,9,-0.4999999999999997,-0.8660254037844388,193.9,2337.24,-3764.88,1621.54,1831.0,-2608.97,2399.51,2500.0,-3370.91,3270.42,5000.0,-9337.37,7607.79,0.0,-2573.36,10181.15,600.0,-3612.54
2020-08-31,10546.5,-4614.84,9120.93,99,5911A,9,-0.8660254037844385,-0.5000000000000004,3189.27,11345.34,-8349.97,193.9,2337.24,-3764.88,1621.54,1831.0,-2608.97,2399.51,2500.0,-3370.91,3270.42,5000.0,-9337.37,7607.79,0.0,-2573.36
2020-09-30,839.19,-6277.69,3682.43,99,5911A,9,-1.0,-1.8369701987210297e-16,9120.93,10546.5,-4614.84,3189.27,11345.34,-8349.97,193.9,2337.24,-3764.88,1621.54,1831.0,-2608.97,2399.51,2500.0,-3370.91,3270.42,5000.0,-9337.37
2019-11-30,699.9,-657.02,-8080.05,100,7021Z,328,-0.5000000000000004,0.8660254037844384,-8122.93,7680.0,-9017.57,-6785.36,5760.0,-5921.32,-6624.04,5760.0,-6410.53,-5973.51,7184.0,-7746.73,-5410.78,7410.92,-4621.7,0.1,0.0,0.0
2019-12-31,12240.0,-9336.37,-5176.42,100,7021Z,328,-2.4492935982947064e-16,1.0,-8080.05,699.9,-657.02,-8122.93,7680.0,-9017.57,-6785.36,5760.0,-5921.32,-6624.04,5760.0,-6410.53,-5973.51,7184.0,-7746.73,-5410.78,7410.92,-4621.7
2020-01-31,6298.0,-9231.1,-8109.52,100,7021Z,328,0.49999999999999994,0.8660254037844387,-5176.42,12240.0,-9336.37,-8080.05,699.9,-657.02,-8122.93,7680.0,-9017.57,-6785.36,5760.0,-5921.32,-6624.04,5760.0,-6410.53,-5973.51,7184.0,-7746.73
2020-02-29,2000.0,-2084.79,-8194.31,100,7021Z,328,0.8660254037844386,0.5000000000000001,-8109.52,6298.0,-9231.1,-5176.42,12240.0,-9336.37,-8080.05,699.9,-657.02,-8122.93,7680.0,-9017.57,-6785.36,5760.0,-5921.32,-6624.04,5760.0,-6410.53
2020-03-31,7560.0,-6546.33,-7180.64,100,7021Z,328,1.0,6.123233995736766e-17,-8194.31,2000.0,-2084.79,-8109.52,6298.0,-9231.1,-5176.42,12240.0,-9336.37,-8080.05,699.9,-657.02,-8122.93,7680.0,-9017.57,-6785.36,5760.0,-5921.32
2020-04-30,6240.0,-7250.8,-8191.44,100,7021Z,328,0.8660254037844387,-0.4999999999999998,-7180.64,7560.0,-6546.33,-8194.31,2000.0,-2084.79,-8109.52,6298.0,-9231.1,-5176.42,12240.0,-9336.37,-8080.05,699.9,-657.02,-8122.93,7680.0,-9017.57
2020-05-31,13620.0,-5377.24,51.32,100,7021Z,328,0.49999999999999994,-0.8660254037844387,-8191.44,6240.0,-7250.8,-7180.64,7560.0,-6546.33,-8194.31,2000.0,-2084.79,-8109.52,6298.0,-9231.1,-5176.42,12240.0,-9336.37,-8080.05,699.9,-657.02
2020-06-30,4440.0,-4331.8,159.52,100,7021Z,328,1.2246467991473532e-16,-1.0,51.32,13620.0,-5377.24,-8191.44,6240.0,-7250.8,-7180.64,7560.0,-6546.33,-8194.31,2000.0,-2084.79,-8109.52,6298.0,-9231.1,-5176.42,12240.0,-9336.37
2020-07-31,16800.0,-16941.69,17.83,100,7021Z,328,-0.4999999999999997,-0.8660254037844388,159.52,4440.0,-4331.8,51.32,13620.0,-5377.24,-8191.44,6240.0,-7250.8,-7180.64,7560.0,-6546.33,-8194.31,2000.0,-2084.79,-8109.52,6298.0,-9231.1
2020-08-31,1325.0,-1120.16,222.67,100,7021Z,328,-0.8660254037844385,-0.5000000000000004,17.83,16800.0,-16941.69,159.52,4440.0,-4331.8,51.32,13620.0,-5377.24,-8191.44,6240.0,-7250.8,-7180.64,7560.0,-6546.33,-8194.31,2000.0,-2084.79
2020-09-30,5640.0,-4975.16,887.51,100,7021Z,328,-1.0,-1.8369701987210297e-16,222.67,1325.0,-1120.16,17.83,16800.0,-16941.69,159.52,4440.0,-4331.8,51.32,13620.0,-5377.24,-8191.44,6240.0,-7250.8,-7180.64,7560.0,-6546.33
2020-03-31,12805.52,-7431.7,-1611.84,101,8010Z,30,1.0,6.123233995736766e-17,-6985.66,11710.56,-10443.82,-8252.4,18216.92,-10776.24,-15693.08,6055.33,-5608.62,-16139.79,2853.74,-2637.13,-16356.4,2574.37,-2385.51,-16545.26,0.0,-72.24
2020-04-30,6295.82,-4266.8,417.18,101,8010Z,30,0.8660254037844387,-0.4999999999999998,-1611.84,12805.52,-7431.7,-6985.66,11710.56,-10443.82,-8252.4,18216.92,-10776.24,-15693.08,6055.33,-5608.62,-16139.79,2853.74,-2637.13,-16356.4,2574.37,-2385.51
2020-05-31,10846.16,-6211.47,5051.87,101,8010Z,30,0.49999999999999994,-0.8660254037844387,417.18,6295.82,-4266.8,-1611.84,12805.52,-7431.7,-6985.66,11710.56,-10443.82,-8252.4,18216.92,-10776.24,-15693.08,6055.33,-5608.62,-16139.79,2853.74,-2637.13
2020-06-30,2544.72,-6207.42,1389.17,101,8010Z,30,1.2246467991473532e-16,-1.0,5051.87,10846.16,-6211.47,417.18,6295.82,-4266.8,-1611.84,12805.52,-7431.7,-6985.66,11710.56,-10443.82,-8252.4,18216.92,-10776.24,-15693.08,6055.33,-5608.62
2020-07-31,3156.09,-5362.23,-816.97,101,8010Z,30,-0.4999999999999997,-0.8660254037844388,1389.17,2544.72,-6207.42,5051.87,10846.16,-6211.47,417.18,6295.82,-4266.8,-1611.84,12805.52,-7431.7,-6985.66,11710.56,-10443.82,-8252.4,18216.92,-10776.24
2020-08-31,4620.78,-3968.92,-165.11,101,8010Z,30,-0.8660254037844385,-0.5000000000000004,-816.97,3156.09,-5362.23,1389.17,2544.72,-6207.42,5051.87,10846.16,-6211.47,417.18,6295.82,-4266.8,-1611.84,12805.52,-7431.7,-6985.66,11710.56,-10443.82
2020-09-30,4810.0,-5629.22,-984.33,101,8010Z,30,-1.0,-1.8369701987210297e-16,-165.11,4620.78,-3968.92,-816.97,3156.09,-5362.23,1389.17,2544.72,-6207.42,5051.87,10846.16,-6211.47,417.18,6295.82,-4266.8,-1611.84,12805.52,-7431.7
2020-08-31,2668.22,-4755.39,545.31,102,4764Z,114,-0.8660254037844385,-0.5000000000000004,2632.48,5713.04,-4591.68,1511.12,5338.2,-6077.88,2250.8,6485.48,-4762.67,527.99,6071.72,-6129.96,586.23,2041.24,-1214.75,0.1,0.0,0.0
2020-09-30,8268.78,-8197.99,616.1,102,4764Z,114,-1.0,-1.8369701987210297e-16,545.31,2668.22,-4755.39,2632.48,5713.04,-4591.68,1511.12,5338.2,-6077.88,2250.8,6485.48,-4762.67,527.99,6071.72,-6129.96,586.23,2041.24,-1214.75
2019-08-31,22759.86,-7113.5,-14335.57,103,7711A,174,-0.8660254037844385,-0.5000000000000004,-29981.93,3063.06,-2759.68,-30285.31,1170.04,-2044.76,-29410.59,2133.13,-1184.82,-30358.9,69.75,-122.45,-30306.2,20000.0,-3881.38,0.1,0.0,0.0
2019-09-30,2168.35,-1809.12,-13976.34,103,7711A,174,-1.0,-1.8369701987210297e-16,-14335.57,22759.86,-7113.5,-29981.93,3063.06,-2759.68,-30285.31,1170.04,-2044.76,-29410.59,2133.13,-1184.82,-30358.9,69.75,-122.45,-30306.2,20000.0,-3881.38
