date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,month_week_sin,month_week_cos,previous_balance_1,previous_amount_1,previous_other_1,previous_balance_2,previous_amount_2,previous_other_2,previous_balance_3,previous_amount_3,previous_other_3,previous_balance_4,previous_amount_4,previous_other_4,previous_balance_5,previous_amount_5,previous_other_5,previous_balance_6,previous_amount_6,previous_other_6,previous_balance_7,previous_amount_7,previous_other_7,previous_balance_8,previous_amount_8,previous_other_8,previous_balance_9,previous_amount_9,previous_other_9,previous_balance_10,previous_amount_10,previous_other_10,previous_balance_11,previous_amount_11,previous_other_11,previous_balance_12,previous_amount_12,previous_other_12
2019-09-09,-146.25,0.0,-1691.68,61,4619B,39,-1.0,-1.8369701987210297e-16,-0.587785252292473,-0.8090169943749475,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0,-394.92,-851.11,0.46,455.73,-721.95,2250.01,-1072.33,-48.08,78.84,-1103.09,-1291.99,10583.13,-10394.23,-903.63,88.76,-9579.36,-627.09,151.73,-9104.0,-534.26,42.26,-8612.0,-118.36,0.0,-8493.64,-303.8,0.0
2019-09-16,-207.67,0.0,-1899.35,61,4619B,39,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0,-394.92,-851.11,0.46,455.73,-721.95,2250.01,-1072.33,-48.08,78.84,-1103.09,-1291.99,10583.13,-10394.23,-903.63,88.76,-9579.36,-627.09,151.73,-9104.0,-534.26,42.26,-8612.0,-118.36,0.0
2019-09-23,-24.55,101.23,-1822.67,61,4619B,39,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0,-394.92,-851.11,0.46,455.73,-721.95,2250.01,-1072.33,-48.08,78.84,-1103.09,-1291.99,10583.13,-10394.23,-903.63,88.76,-9579.36,-627.09,151.73,-9104.0,-534.26,42.26
2019-09-30,-15.99,2202.21,363.55,61,4619B,39,-1.0,-1.8369701987210297e-16,0.9510565162951535,0.30901699437494773,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0,-394.92,-851.11,0.46,455.73,-721.95,2250.01,-1072.33,-48.08,78.84,-1103.09,-1291.99,10583.13,-10394.23,-903.63,88.76,-9579.36,-627.09,151.73
2019-10-07,-1589.37,0.0,-1225.82,61,4619B,39,-0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0,-394.92,-851.11,0.46,455.73,-721.95,2250.01,-1072.33,-48.08,78.84,-1103.09,-1291.99,10583.13,-10394.23,-903.63,88.76
2019-10-14,-200.53,376.51,-1049.84,61,4619B,39,-0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0,-394.92,-851.11,0.46,455.73,-721.95,2250.01,-1072.33,-48.08,78.84,-1103.09,-1291.99,10583.13
2019-10-21,-142.91,0.0,-1192.75,61,4619B,39,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0,-394.92,-851.11,0.46,455.73,-721.95,2250.01,-1072.33,-48.08,78.84
2019-10-28,-300.73,0.0,-1493.48,61,4619B,39,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0,-394.92,-851.11,0.46,455.73,-721.95,2250.01
2019-11-04,-340.7,1998.88,164.7,61,4619B,39,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0,-394.92,-851.11,0.46
2019-11-11,-443.06,620.15,341.79,61,4619B,39,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07,-1463.28,-1068.36,0.0
2019-11-18,-285.85,3000.0,3055.94,61,4619B,39,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.30901699437494723,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7,-1638.79,-189.58,14.07
2019-11-25,-303.37,0.0,2752.57,61,4619B,39,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0,-1545.43,-243.34,336.7
2019-12-02,-306.79,48.2,2493.98,61,4619B,39,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0,-1691.68,-146.25,0.0
2019-12-09,-1595.59,0.0,898.39,61,4619B,39,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23,-1899.35,-207.67,0.0
2019-12-16,-455.36,0.0,443.03,61,4619B,39,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21,-1822.67,-24.55,101.23
2019-12-23,-1336.52,3427.44,2533.95,61,4619B,39,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0,363.55,-15.99,2202.21
2019-12-30,-1571.46,0.0,962.49,61,4619B,39,-2.4492935982947064e-16,1.0,-0.9510565162951529,0.30901699437494956,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51,-1225.82,-1589.37,0.0
2020-01-06,-478.05,26.13,510.57,61,4619B,39,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0,-1049.84,-200.53,376.51
2020-01-13,-282.79,0.0,227.78,61,4619B,39,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0,-1192.75,-142.91,0.0
2020-01-20,-154.87,65.93,138.84,61,4619B,39,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88,-1493.48,-300.73,0.0
2020-01-27,-291.91,963.37,810.3,61,4619B,39,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15,164.7,-340.7,1998.88
2020-02-03,-308.87,0.0,501.43,61,4619B,39,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0,341.79,-443.06,620.15
2020-02-10,-2133.94,5454.16,3821.65,61,4619B,39,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0,3055.94,-285.85,3000.0
2020-02-17,-1116.78,332.3,3037.17,61,4619B,39,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2,2752.57,-303.37,0.0
2020-02-24,-348.76,151.73,2840.14,61,4619B,39,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0,2493.98,-306.79,48.2
2020-03-02,-2747.02,87.36,180.48,61,4619B,39,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0,898.39,-1595.59,0.0
2020-03-09,-116.81,684.59,748.26,61,4619B,39,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44,443.03,-455.36,0.0
2020-03-16,-95.68,0.0,652.58,61,4619B,39,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0,2533.95,-1336.52,3427.44
2020-03-23,0.0,0.0,652.58,61,4619B,39,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13,962.49,-1571.46,0.0
2020-03-30,-30.98,453.59,1075.19,61,4619B,39,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494773,652.58,0.0,0.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0,510.57,-478.05,26.13
2020-04-06,-39.99,433.0,1468.2,61,4619B,39,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,1075.19,-30.98,453.59,652.58,0.0,0.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93,227.78,-282.79,0.0
2020-04-13,-1462.49,0.0,5.71,61,4619B,39,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,1468.2,-39.99,433.0,1075.19,-30.98,453.59,652.58,0.0,0.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37,138.84,-154.87,65.93
2020-04-20,-544.99,679.68,140.4,61,4619B,39,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,5.71,-1462.49,0.0,1468.2,-39.99,433.0,1075.19,-30.98,453.59,652.58,0.0,0.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0,810.3,-291.91,963.37
2020-04-27,-30.98,0.0,109.42,61,4619B,39,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,140.4,-544.99,679.68,5.71,-1462.49,0.0,1468.2,-39.99,433.0,1075.19,-30.98,453.59,652.58,0.0,0.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16,501.43,-308.87,0.0
2020-05-04,-1880.95,3649.43,1877.9,61,4619B,39,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,109.42,-30.98,0.0,140.4,-544.99,679.68,5.71,-1462.49,0.0,1468.2,-39.99,433.0,1075.19,-30.98,453.59,652.58,0.0,0.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3,3821.65,-2133.94,5454.16
2020-05-11,-240.72,89.86,1727.04,61,4619B,39,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,1877.9,-1880.95,3649.43,109.42,-30.98,0.0,140.4,-544.99,679.68,5.71,-1462.49,0.0,1468.2,-39.99,433.0,1075.19,-30.98,453.59,652.58,0.0,0.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73,3037.17,-1116.78,332.3
2020-05-18,-416.07,0.0,1310.97,61,4619B,39,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,1727.04,-240.72,89.86,1877.9,-1880.95,3649.43,109.42,-30.98,0.0,140.4,-544.99,679.68,5.71,-1462.49,0.0,1468.2,-39.99,433.0,1075.19,-30.98,453.59,652.58,0.0,0.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36,2840.14,-348.76,151.73
2020-05-25,0.0,97.32,1408.29,61,4619B,39,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,1310.97,-416.07,0.0,1727.04,-240.72,89.86,1877.9,-1880.95,3649.43,109.42,-30.98,0.0,140.4,-544.99,679.68,5.71,-1462.49,0.0,1468.2,-39.99,433.0,1075.19,-30.98,453.59,652.58,0.0,0.0,652.58,-95.68,0.0,748.26,-116.81,684.59,180.48,-2747.02,87.36
2020-06-22,-68.93,0.0,345.76,61,4619B,39,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0,1408.29,0.0,97.32,1310.97,-416.07,0.0,1727.04,-240.72,89.86,1877.9,-1880.95,3649.43,109.42,-30.98,0.0,140.4,-544.99,679.68,5.71,-1462.49,0.0,1468.2,-39.99,433.0,1075.19,-30.98,453.59
2020-06-29,-23.57,247.5,569.69,61,4619B,39,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0,1408.29,0.0,97.32,1310.97,-416.07,0.0,1727.04,-240.72,89.86,1877.9,-1880.95,3649.43,109.42,-30.98,0.0,140.4,-544.99,679.68,5.71,-1462.49,0.0,1468.2,-39.99,433.0
2020-07-06,-1492.49,1001.68,78.88,61,4619B,39,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0,1408.29,0.0,97.32,1310.97,-416.07,0.0,1727.04,-240.72,89.86,1877.9,-1880.95,3649.43,109.42,-30.98,0.0,140.4,-544.99,679.68,5.71,-1462.49,0.0
2020-07-13,-48.04,274.52,305.36,61,4619B,39,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0,1408.29,0.0,97.32,1310.97,-416.07,0.0,1727.04,-240.72,89.86,1877.9,-1880.95,3649.43,109.42,-30.98,0.0,140.4,-544.99,679.68
2020-07-20,-638.59,407.5,74.27,61,4619B,39,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0,1408.29,0.0,97.32,1310.97,-416.07,0.0,1727.04,-240.72,89.86,1877.9,-1880.95,3649.43,109.42,-30.98,0.0
2020-07-27,-32.73,28.13,69.67,61,4619B,39,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0,1408.29,0.0,97.32,1310.97,-416.07,0.0,1727.04,-240.72,89.86,1877.9,-1880.95,3649.43
2020-08-03,-19.9,92.01,141.78,61,4619B,39,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,69.67,-32.73,28.13,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0,1408.29,0.0,97.32,1310.97,-416.07,0.0,1727.04,-240.72,89.86
2020-08-10,-2892.49,4031.1,1280.39,61,4619B,39,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,141.78,-19.9,92.01,69.67,-32.73,28.13,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0,1408.29,0.0,97.32,1310.97,-416.07,0.0
2020-08-17,-93.77,33.28,1219.9,61,4619B,39,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,1280.39,-2892.49,4031.1,141.78,-19.9,92.01,69.67,-32.73,28.13,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0,1408.29,0.0,97.32
2020-08-24,-22.45,1960.0,3157.45,61,4619B,39,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1219.9,-93.77,33.28,1280.39,-2892.49,4031.1,141.78,-19.9,92.01,69.67,-32.73,28.13,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04,1377.31,-30.98,0.0
2020-08-31,-1828.62,0.0,1328.83,61,4619B,39,-0.8660254037844385,-0.5000000000000004,0.9510565162951535,0.30901699437494773,3157.45,-22.45,1960.0,1219.9,-93.77,33.28,1280.39,-2892.49,4031.1,141.78,-19.9,92.01,69.67,-32.73,28.13,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45,44.01,-1610.34,277.04
2020-09-07,-115.78,102.14,1315.19,61,4619B,39,-1.0,-1.8369701987210297e-16,0.5877852522924732,-0.8090169943749473,1328.83,-1828.62,0.0,3157.45,-22.45,1960.0,1219.9,-93.77,33.28,1280.39,-2892.49,4031.1,141.78,-19.9,92.01,69.67,-32.73,28.13,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0,414.69,-93.77,464.45
2020-09-14,-368.56,0.0,946.63,61,4619B,39,-1.0,-1.8369701987210297e-16,-0.587785252292473,-0.8090169943749475,1315.19,-115.78,102.14,1328.83,-1828.62,0.0,3157.45,-22.45,1960.0,1219.9,-93.77,33.28,1280.39,-2892.49,4031.1,141.78,-19.9,92.01,69.67,-32.73,28.13,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5,345.76,-68.93,0.0
2020-09-21,-671.41,0.0,275.22,61,4619B,39,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723,946.63,-368.56,0.0,1315.19,-115.78,102.14,1328.83,-1828.62,0.0,3157.45,-22.45,1960.0,1219.9,-93.77,33.28,1280.39,-2892.49,4031.1,141.78,-19.9,92.01,69.67,-32.73,28.13,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68,569.69,-23.57,247.5
2020-09-28,-44.86,0.0,230.36,61,4619B,39,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,275.22,-671.41,0.0,946.63,-368.56,0.0,1315.19,-115.78,102.14,1328.83,-1828.62,0.0,3157.45,-22.45,1960.0,1219.9,-93.77,33.28,1280.39,-2892.49,4031.1,141.78,-19.9,92.01,69.67,-32.73,28.13,74.27,-638.59,407.5,305.36,-48.04,274.52,78.88,-1492.49,1001.68
2019-12-16,-2737.97,5982.78,-4487.13,66,4932Z,312,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,-7731.94,-975.55,1027.22,-7783.61,-1950.79,937.5,-6770.32,-1270.64,3593.61,-9093.29,-751.46,312.05,-8653.88,-1533.4,35.0,-7155.48,-4948.13,0.0,-2207.35,-2875.03,1592.41,-924.73,-2079.55,7385.43,-6230.61,-1780.75,2892.74,-7342.6,-4552.58,0.0,-2790.02,-2020.56,2951.88,0.1,0.0,0.0
2019-12-23,-477.07,3306.28,-1657.92,66,4932Z,312,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-4487.13,-2737.97,5982.78,-7731.94,-975.55,1027.22,-7783.61,-1950.79,937.5,-6770.32,-1270.64,3593.61,-9093.29,-751.46,312.05,-8653.88,-1533.4,35.0,-7155.48,-4948.13,0.0,-2207.35,-2875.03,1592.41,-924.73,-2079.55,7385.43,-6230.61,-1780.75,2892.74,-7342.6,-4552.58,0.0,-2790.02,-2020.56,2951.88
2019-12-30,-3168.77,1602.09,-3224.6,66,4932Z,312,-2.4492935982947064e-16,1.0,-0.9510565162951529,0.30901699437494956,-1657.92,-477.07,3306.28,-4487.13,-2737.97,5982.78,-7731.94,-975.55,1027.22,-7783.61,-1950.79,937.5,-6770.32,-1270.64,3593.61,-9093.29,-751.46,312.05,-8653.88,-1533.4,35.0,-7155.48,-4948.13,0.0,-2207.35,-2875.03,1592.41,-924.73,-2079.55,7385.43,-6230.61,-1780.75,2892.74,-7342.6,-4552.58,0.0
2020-01-06,-1188.74,95.5,-4317.84,66,4932Z,312,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,-3224.6,-3168.77,1602.09,-1657.92,-477.07,3306.28,-4487.13,-2737.97,5982.78,-7731.94,-975.55,1027.22,-7783.61,-1950.79,937.5,-6770.32,-1270.64,3593.61,-9093.29,-751.46,312.05,-8653.88,-1533.4,35.0,-7155.48,-4948.13,0.0,-2207.35,-2875.03,1592.41,-924.73,-2079.55,7385.43,-6230.61,-1780.75,2892.74
